The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1445      1419      6682      0.82912        162.8329       0.87824        -30.19219      
1446      1462      6682      0.82981        159.86182      0.87858        -30.20183      
1447      1505      6682      0.83067        156.89216      0.87892        -30.2118       
1448      1548      6682      0.83199        153.90285      0.87928        -30.22208      
1449      1591      6682      0.83279        150.88402      0.87965        -30.23325      
1450      1634      6682      0.83324        147.9155       0.88003        -30.245        
1451      1677      6682      0.83373        144.93758      0.88042        -30.25738      
1452      1720      6682      0.83468        141.93051      0.88082        -30.27029      
1453      1763      6682      0.83559        138.92397      0.88124        -30.28398      
1454      1806      6682      0.83661        135.89817      0.88168        -30.2985       
1455      1849      6682      0.83728        132.92266      0.88212        -30.3139       
1456      1892      6682      0.83756        130.01726      0.88257        -30.33016      
1457      1935      6682      0.83915        127.00259      0.88306        -30.34722      
1458      1978      6682      0.83923        124.01852      0.88356        -30.36642      
1459      2021      6682      0.83978        121.05489      0.88408        -30.38652      
1460      2064      6682      0.84009        118.10151      0.88462        -30.40827      
1461      2107      6682      0.84086        115.15839      0.88519        -30.43127      
1462      2150      6682      0.84135        112.1459       0.8858         -30.45707      
1463      2193      6682      0.84216        109.16413      0.88645        -30.48454      
1464      2236      6682      0.84283        106.20267      0.88712        -30.51447      
1465      2279      6682      0.84364        103.26154      0.88783        -30.54688      
1466      2322      6682      0.84401        100.33026      0.88857        -30.58291      
1467      2365      6682      0.84467        97.33975       0.88938        -30.62324      
1468      2408      6682      0.84531        94.42954       0.89023        -30.66685      
1469      2451      6682      0.84548        91.48924       0.89113        -30.71668      
1470      2494      6682      0.84585        88.61903       0.89207        -30.77097      
1471      2537      6682      0.8462         85.71908       0.8931         -30.83289      
1472      2580      6682      0.84643        82.75978       0.89421        -30.90497      
1473      2623      6682      0.84676        79.83014       0.89541        -30.98659      
1474      2666      6682      0.84689        76.92067       0.89667        -31.08053      
1475      2709      6682      0.84715        74.08096       0.898          -31.1867       
1476      2752      6682      0.84711        71.16163       0.89945        -31.31523      
1477      2795      6682      0.84727        68.26232       0.90098        -31.46591      
1478      2838      6682      0.84757        65.3527        0.90259        -31.64635      
1479      2881      6682      0.8477         62.53298       0.90418        -31.85733      
1480      2924      6682      0.84735        59.68348       0.9057         -32.11705      
1481      2967      6682      0.8475         56.75399       0.90713        -32.44327      
1482      3010      6682      0.84738        53.86413       0.90807        -32.84107      
1483      3053      6682      0.84736        51.02417       0.90817        -33.32107      
1484      3096      6682      0.84734        48.21397       0.90677        -33.89503      
1485      3139      6682      0.84711        45.38376       0.90277        -34.56642      
1486      3182      6682      0.84686        42.53345       0.89479        -35.2894       
1487      3225      6682      0.84645        39.6728        0.88162        -35.93134      
1488      3268      6682      0.84631        36.89174       0.86427        -36.28091      
1489      3311      6682      0.84568        34.12055       0.84528        -36.14825      
1490      3354      6682      0.84518        31.25886       0.82851        -35.50534      
1491      3397      6682      0.84463        28.41714       0.8179         -34.55576      
1492      3440      6682      0.84432        25.60493       0.81337        -33.57507      
1493      3483      6682      0.84372        22.84228       0.81325        -32.72922      
1494      3526      6682      0.84302        20.05001       0.81557        -32.04738      
1495      3569      6682      0.84209        17.23706       0.81907        -31.52641      
1496      3612      6682      0.84156        14.4435        0.82283        -31.13817      
1497      3655      6682      0.84086        11.65945       0.82656        -30.85073      
