The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1936      7777      8215      0.74493        125.4077       0.94161        -34.52277      
1937      7854      8215      0.74924        120.26554      0.9424         -34.55823      
1938      7931      8215      0.74429        115.53319      0.94308        -34.60158      
1939      8008      8215      0.74111        110.41965      0.94387        -34.65287      
1940      8085      8215      0.75611        104.96181      0.94502        -34.70073      
1941      8162      8215      0.75588        100.02053      0.94593        -34.76349      
1942      8239      8215      0.72818        96.26571       0.94611        -34.84212      
1943      8316      8215      0.76131        90.51025       0.94794        -34.90938      
1944      8393      8215      0.90676        97.51724       0.94878        -34.65109      
1945      8470      8215      0.79394        88.83431       0.94907        -34.90812      
1946      8547      8215      0.75564        74.37626       0.9512         -35.31991      
1947      8624      8215      0.74694        69.35352       0.95166        -35.51305      
1948      8701      8215      0.7552         65.09752       0.95265        -35.69855      
1949      8778      8215      0.73325        59.91133       0.9512         -35.9735       
1950      8855      8215      0.73419        54.00153       0.94994        -36.34115      
1951      8932      8215      0.73789        48.54416       0.94715        -36.74065      
1952      9009      8215      0.7411         43.54713       0.94217        -37.12361      
1953      9086      8215      0.74436        38.32949       0.93387        -37.46075      
1954      9163      8215      0.7498         32.79308       0.922          -37.62749      
1955      9240      8215      0.81432        37.4031        0.93682        -38.2708       
1956      9317      8215      0.76189        21.5137        0.89907        -36.92162      
1957      9394      8215      0.73222        16.7046        0.89918        -36.28032      
1958      9471      8215      0.76328        11.28657       0.89463        -35.75974      
1959      9548      8215      0.75117        5.87645        0.89739        -35.32406      
1960      9625      8215      0.76452        -0.11484       0.89927        -34.93015      
1961      9702      8215      0.73913        -4.73141       0.90294        -34.78932      
1962      9779      8215      0.74537        -9.76896       0.90507        -34.60918      
1963      9856      8215      0.76187        -16.21816      0.9076         -34.42347      
1964      9933      8215      0.76249        -21.61557      0.90989        -34.33662      
1965      10010     8215      0.76102        -27.0331       0.91198        -34.27692      
1966      10087     8215      0.76072        -32.33127      0.91379        -34.23269      
1967      10164     8215      0.7603         -37.70906      0.91543        -34.19998      
1968      10241     8215      0.75907        -43.00693      0.9169         -34.17747      
1969      10318     8215      0.76088        -48.41486      0.91824        -34.15756      
1970      10395     8215      0.72232        -52.26818      0.91924        -34.18879      
1971      10472     8215      0.76772        -58.6439       0.92046        -34.13091      
1972      10549     8215      0.76041        -64.33964      0.92156        -34.13178      
1973      10626     8215      0.76073        -69.61829      0.9225         -34.12844      
1974      10703     8215      0.76055        -74.79671      0.92335        -34.12742      
1975      10780     8215      0.76204        -80.14588      0.92418        -34.12674      
1976      10857     8215      0.76203        -85.40512      0.92495        -34.12843      
1977      10934     8215      0.76258        -90.63439      0.92567        -34.13081      
1978      11011     8215      0.76397        -95.82421      0.92636        -34.13358      
1979      11088     8215      0.76284        -100.94359     0.927          -34.13855      
1980      11165     8215      0.764          -106.16362     0.92763        -34.14298      
1981      11242     8215      0.76524        -111.25413     0.92822        -34.14787      
1982      11319     8215      0.76499        -116.04457     0.92876        -34.15373      
1983      11396     8215      0.76514        -121.54446     0.92936        -34.16079      
1984      11473     8215      0.76733        -126.56595     0.9299         -34.16673      
1985      11550     8215      0.76935        -131.38711     0.93041        -34.17296      
1986      11627     8215      0.767          -136.73721     0.93095        -34.18255      
1987      11704     8215      0.74832        -140.40904     0.93129        -34.19742      
1988      11781     8215      0.76823        -146.7999      0.93197        -34.19939      
